2019-12-20, 04:40:58.478086, 0, 5000000, 1000000.00, 20, -11.98, -24.01, -44.87, -51.93, -56.43
2019-12-20, 04:40:58.478086, 10000000, 15000000, 1000000.00, 20, -62.25, -56.94, -54.27, -58.18, -54.96
2019-12-20, 04:40:58.478086, 5000000, 10000000, 1000000.00, 20, -56.87, -58.62, -60.15, -58.83, -62.52
2019-12-20, 04:40:58.478086, 15000000, 20000000, 1000000.00, 20, -60.33, -54.13, -55.26, -42.41, -30.12
2019-12-20, 04:40:58.478086, 20000000, 25000000, 1000000.00, 20, -61.63, -66.73, -66.69, -61.10, -67.15
2019-12-20, 04:40:58.478086, 30000000, 35000000, 1000000.00, 20, -66.74, -64.85, -61.12, -59.50, -63.98
2019-12-20, 04:40:58.478086, 25000000, 30000000, 1000000.00, 20, -62.49, -64.34, -66.38, -59.19, -61.86
2019-12-20, 04:40:58.478086, 35000000, 40000000, 1000000.00, 20, -62.78, -69.80, -62.70, -57.23, -57.63
2019-12-20, 04:40:58.478086, 40000000, 45000000, 1000000.00, 20, -60.91, -64.93, -60.58, -57.93, -80.37
2019-12-20, 04:40:58.478086, 50000000, 55000000, 1000000.00, 20, -47.79, -54.37, -66.66, -74.69, -65.94
2019-12-20, 04:40:58.478086, 45000000, 50000000, 1000000.00, 20, -55.43, -59.55, -65.82, -58.62, -48.65
2019-12-20, 04:40:58.478086, 55000000, 60000000, 1000000.00, 20, -64.51, -61.89, -59.67, -61.44, -68.89
2019-12-20, 04:40:58.478086, 60000000, 65000000, 1000000.00, 20, -62.79, -72.70, -79.70, -67.38, -65.39
2019-12-20, 04:40:58.478086, 70000000, 75000000, 1000000.00, 20, -60.03, -64.59, -68.57, -63.64, -58.68
2019-12-20, 04:40:58.478086, 65000000, 70000000, 1000000.00, 20, -63.02, -60.62, -77.15, -65.18, -61.35
2019-12-20, 04:40:58.478086, 75000000, 80000000, 1000000.00, 20, -77.64, -66.72, -61.14, -62.15, -66.61
2019-12-20, 04:40:58.478086, 80000000, 85000000, 1000000.00, 20, -60.26, -63.93, -63.58, -57.81, -60.44
2019-12-20, 04:40:58.478086, 90000000, 95000000, 1000000.00, 20, -78.77, -69.38, -69.60, -64.56, -66.44
2019-12-20, 04:40:58.478086, 85000000, 90000000, 1000000.00, 20, -68.85, -69.81, -68.76, -62.29, -61.88
2019-12-20, 04:40:58.478086, 95000000, 100000000, 1000000.00, 20, -69.17, -66.00, -67.94, -72.59, -59.17
2019-12-20, 04:40:58.478086, 100000000, 105000000, 1000000.00, 20, -54.67, -70.25, -68.56, -63.22, -57.94
2019-12-20, 04:40:58.478086, 110000000, 115000000, 1000000.00, 20, -62.35, -62.65, -64.81, -72.66, -76.04
2019-12-20, 04:40:58.478086, 105000000, 110000000, 1000000.00, 20, -62.81, -71.87, -61.28, -60.00, -62.62
2019-12-20, 04:40:58.478086, 115000000, 120000000, 1000000.00, 20, -84.90, -67.23, -66.17, -69.86, -67.18
2019-12-20, 04:40:58.478086, 120000000, 125000000, 1000000.00, 20, -60.82, -59.69, -60.88, -59.74, -61.29
